Developers,Reviewers
2.995732273553991,4.248495242049359
0.6931471805599453,1.6094379124341003
1.3862943611198906,1.0986122886681098
3.332204510175204,4.07753744390572
0.0,1.3862943611198906
3.7376696182833684,4.276666119016055
1.6094379124341003,1.9459101490553132
0.0,0.6931471805599453
2.302585092994046,3.044522437723423
2.1972245773362196,3.044522437723423
1.9459101490553132,2.772588722239781
0.6931471805599453,1.791759469228055
3.367295829986474,4.07753744390572
1.3862943611198906,1.6094379124341003
0.6931471805599453,1.6094379124341003
1.0986122886681098,2.1972245773362196
1.0986122886681098,2.3978952727983707
0.0,0.0
1.0986122886681098,1.791759469228055
0.6931471805599453,1.6094379124341003
1.3862943611198906,1.3862943611198906
1.6094379124341003,1.9459101490553132
3.871201010907891,4.51085950651685
0.6931471805599453,0.6931471805599453
0.6931471805599453,1.0986122886681098
2.302585092994046,2.772588722239781
2.4849066497880004,2.9444389791664403
3.4339872044851463,4.143134726391533
0.6931471805599453,0.0
0.6931471805599453,1.3862943611198906
3.367295829986474,3.713572066704308
2.772588722239781,2.9444389791664403
3.332204510175204,3.912023005428146
1.0986122886681098,1.3862943611198906
0.6931471805599453,1.791759469228055
3.1354942159291497,3.2188758248682006
3.7612001156935624,4.31748811353631
3.4339872044851463,4.060443010546419
1.3862943611198906,1.3862943611198906
1.0986122886681098,2.1972245773362196
0.6931471805599453,0.0
0.6931471805599453,0.6931471805599453
0.6931471805599453,0.0
1.3862943611198906,2.0794415416798357
0.6931471805599453,1.3862943611198906
1.6094379124341003,2.0794415416798357
1.0986122886681098,1.6094379124341003
2.0794415416798357,2.5649493574615367
0.6931471805599453,1.0986122886681098
1.0986122886681098,1.791759469228055
0.6931471805599453,0.0
0.6931471805599453,1.9459101490553132
2.0794415416798357,3.044522437723423
1.3862943611198906,2.0794415416798357
0.6931471805599453,0.6931471805599453
1.9459101490553132,2.6390573296152584
0.6931471805599453,0.0
1.0986122886681098,1.3862943611198906
3.1780538303479458,3.7612001156935624
2.1972245773362196,2.4849066497880004
2.772588722239781,3.4011973816621555
1.3862943611198906,1.6094379124341003
1.3862943611198906,2.0794415416798357
2.772588722239781,3.2188758248682006
1.0986122886681098,0.6931471805599453
2.4849066497880004,2.8903717578961645
2.70805020110221,3.1354942159291497
1.791759469228055,2.3978952727983707
1.6094379124341003,2.1972245773362196
2.302585092994046,2.6390573296152584
0.6931471805599453,0.6931471805599453
2.995732273553991,3.1354942159291497
0.6931471805599453,1.3862943611198906
1.6094379124341003,2.772588722239781
0.6931471805599453,0.6931471805599453
0.0,0.0
0.6931471805599453,0.6931471805599453
0.0,0.0
1.9459101490553132,2.4849066497880004
1.6094379124341003,2.4849066497880004
1.791759469228055,2.0794415416798357
0.6931471805599453,1.0986122886681098
1.3862943611198906,1.6094379124341003
0.6931471805599453,0.6931471805599453
1.791759469228055,2.5649493574615367
2.772588722239781,3.295836866004329
1.791759469228055,2.4849066497880004
2.9444389791664403,3.1780538303479458
1.3862943611198906,1.6094379124341003
1.6094379124341003,2.6390573296152584
0.6931471805599453,1.0986122886681098
0.0,0.0
1.0986122886681098,1.0986122886681098
1.9459101490553132,2.302585092994046
1.0986122886681098,1.3862943611198906
1.0986122886681098,2.1972245773362196
1.791759469228055,1.9459101490553132
2.1972245773362196,2.9444389791664403
1.0986122886681098,1.6094379124341003
0.6931471805599453,0.0
0.0,0.6931471805599453
0.6931471805599453,1.6094379124341003
1.0986122886681098,1.0986122886681098
3.4011973816621555,3.9889840465642745
1.0986122886681098,1.791759469228055
0.6931471805599453,2.0794415416798357
0.6931471805599453,2.0794415416798357
2.833213344056216,3.6375861597263857
3.044522437723423,3.5263605246161616
2.5649493574615367,2.3978952727983707
3.091042453358316,3.7376696182833684
0.0,0.0
2.6390573296152584,2.8903717578961645
3.1354942159291497,3.6375861597263857
2.833213344056216,3.258096538021482
0.6931471805599453,1.0986122886681098
1.3862943611198906,2.0794415416798357
0.0,1.6094379124341003
1.0986122886681098,1.9459101490553132
1.6094379124341003,2.5649493574615367
1.9459101490553132,2.772588722239781
1.0986122886681098,1.6094379124341003
3.1354942159291497,3.713572066704308
2.302585092994046,2.8903717578961645
1.9459101490553132,2.3978952727983707
1.6094379124341003,2.0794415416798357
2.4849066497880004,2.833213344056216
0.0,0.6931471805599453
1.3862943611198906,2.0794415416798357
1.6094379124341003,2.1972245773362196
0.0,0.0
3.784189633918261,4.543294782270004
1.791759469228055,1.791759469228055
2.1972245773362196,2.8903717578961645
0.0,0.6931471805599453
0.6931471805599453,0.6931471805599453
0.6931471805599453,1.3862943611198906
3.6888794541139363,4.290459441148391
0.6931471805599453,0.0
0.0,1.0986122886681098
0.6931471805599453,0.0
0.0,1.0986122886681098
1.9459101490553132,2.1972245773362196
1.0986122886681098,1.3862943611198906
1.791759469228055,2.70805020110221
4.204692619390966,4.718498871295094
1.3862943611198906,1.791759469228055
1.0986122886681098,2.70805020110221
2.4849066497880004,2.9444389791664403
3.1780538303479458,3.4657359027997265
3.784189633918261,4.343805421853684
0.6931471805599453,0.0
0.0,0.0
3.4339872044851463,3.828641396489095
2.772588722239781,2.833213344056216
3.2188758248682006,3.7376696182833684
1.0986122886681098,1.0986122886681098
0.6931471805599453,1.0986122886681098
3.091042453358316,3.332204510175204
3.5263605246161616,4.04305126783455
3.58351893845611,4.143134726391533
0.6931471805599453,2.5649493574615367
1.0986122886681098,1.3862943611198906
1.3862943611198906,2.302585092994046
1.3862943611198906,1.791759469228055
0.0,0.0
0.6931471805599453,1.9459101490553132
2.5649493574615367,3.091042453358316
1.791759469228055,2.5649493574615367
0.0,0.6931471805599453
2.6390573296152584,3.1780538303479458
0.6931471805599453,1.791759469228055
0.6931471805599453,1.3862943611198906
2.1972245773362196,2.5649493574615367
2.4849066497880004,3.091042453358316
2.5649493574615367,3.044522437723423
1.6094379124341003,2.0794415416798357
2.3978952727983707,2.70805020110221
0.6931471805599453,0.6931471805599453
1.0986122886681098,1.6094379124341003
1.6094379124341003,1.3862943611198906
1.6094379124341003,2.4849066497880004
0.0,1.6094379124341003
1.3862943611198906,1.9459101490553132
1.0986122886681098,0.6931471805599453
1.0986122886681098,1.791759469228055
2.9444389791664403,3.1780538303479458
0.0,0.6931471805599453
1.0986122886681098,1.3862943611198906
2.5649493574615367,3.044522437723423
1.9459101490553132,2.3978952727983707
2.3978952727983707,2.772588722239781
1.6094379124341003,1.791759469228055
1.3862943611198906,1.9459101490553132
1.3862943611198906,2.1972245773362196
0.6931471805599453,1.6094379124341003
0.6931471805599453,1.9459101490553132
2.1972245773362196,2.995732273553991
1.0986122886681098,1.0986122886681098
2.6390573296152584,2.995732273553991
1.0986122886681098,1.3862943611198906
0.6931471805599453,1.0986122886681098
1.6094379124341003,1.9459101490553132
1.0986122886681098,1.3862943611198906
1.3862943611198906,1.9459101490553132
1.3862943611198906,1.791759469228055
0.6931471805599453,0.6931471805599453
0.6931471805599453,1.3862943611198906
0.6931471805599453,1.0986122886681098
0.6931471805599453,1.0986122886681098
1.6094379124341003,1.9459101490553132
1.3862943611198906,1.9459101490553132
0.6931471805599453,1.0986122886681098
0.6931471805599453,1.0986122886681098
0.6931471805599453,1.0986122886681098
0.6931471805599453,0.6931471805599453
3.1354942159291497,3.9318256327243257
0.6931471805599453,1.0986122886681098
0.6931471805599453,1.0986122886681098
1.9459101490553132,2.3978952727983707
2.302585092994046,3.091042453358316
2.4849066497880004,3.044522437723423
0.6931471805599453,1.0986122886681098
3.091042453358316,3.4339872044851463
2.302585092994046,2.9444389791664403
0.6931471805599453,0.6931471805599453
3.367295829986474,3.8501476017100584
2.70805020110221,3.258096538021482
2.6390573296152584,3.332204510175204
2.6390573296152584,3.1780538303479458
0.6931471805599453,1.0986122886681098
1.0986122886681098,1.6094379124341003
0.6931471805599453,1.0986122886681098
1.3862943611198906,1.791759469228055
2.0794415416798357,2.3978952727983707
1.791759469228055,1.3862943611198906
1.9459101490553132,2.3978952727983707
0.6931471805599453,1.0986122886681098
0.0,1.0986122886681098
0.6931471805599453,1.0986122886681098
1.791759469228055,2.6390573296152584
0.0,0.0
0.6931471805599453,1.3862943611198906
0.6931471805599453,0.6931471805599453
1.0986122886681098,1.0986122886681098
2.4849066497880004,3.6635616461296463
0.6931471805599453,1.3862943611198906
0.6931471805599453,1.3862943611198906
2.1972245773362196,2.8903717578961645
2.8903717578961645,3.5553480614894135
1.791759469228055,2.1972245773362196
2.8903717578961645,3.295836866004329
0.6931471805599453,1.0986122886681098
2.1972245773362196,2.302585092994046
2.0794415416798357,2.833213344056216
2.70805020110221,3.1780538303479458
0.0,0.0
1.3862943611198906,2.1972245773362196
0.0,1.0986122886681098
0.6931471805599453,0.0
0.6931471805599453,0.0
2.5649493574615367,3.4339872044851463
1.791759469228055,2.0794415416798357
2.1972245773362196,3.091042453358316
1.9459101490553132,1.9459101490553132
2.5649493574615367,2.995732273553991
1.791759469228055,2.9444389791664403
1.3862943611198906,1.0986122886681098
1.9459101490553132,2.833213344056216
2.1972245773362196,2.1972245773362196
1.0986122886681098,1.6094379124341003
1.6094379124341003,2.302585092994046
1.791759469228055,2.0794415416798357
1.3862943611198906,1.6094379124341003
0.6931471805599453,0.6931471805599453
0.6931471805599453,0.6931471805599453
2.1972245773362196,2.70805020110221
0.0,0.0
2.302585092994046,2.772588722239781
1.3862943611198906,1.9459101490553132
0.6931471805599453,1.3862943611198906
2.833213344056216,3.367295829986474
1.3862943611198906,1.3862943611198906
1.0986122886681098,0.6931471805599453
5.214935757608986,5.703782474656201
2.6390573296152584,3.091042453358316
1.0986122886681098,0.6931471805599453
4.5217885770490405,4.983606621708336
2.1972245773362196,2.772588722239781
1.3862943611198906,2.3978952727983707
1.9459101490553132,2.0794415416798357
2.6390573296152584,2.995732273553991
0.0,1.6094379124341003
1.791759469228055,2.302585092994046
1.6094379124341003,1.9459101490553132
